section_no,section_slug,day_order,platform,problem_id,title,url,cf_rating,atcoder_difficulty,qorithm_tier,tags,reason,is_checkpoint,reuse_note
23,"advanced-number-theory",4,"codeforces","1875:C","Jellyfish and Green Apple","https://codeforces.com/problemset/problem/1875/C",1400,,"T3","[""bitmasks"",""greedy"",""math""]","Progressive advanced number theory practice at day 4.",false,""
23,"advanced-number-theory",5,"atcoder","arc108:arc108_c","C. Keep Graph Connected","https://atcoder.jp/contests/arc108/tasks/arc108_c",,1460,"T3","[""atcoder""]","Progressive advanced number theory practice at day 5.",false,""
23,"advanced-number-theory",6,"codeforces","1858:B","The Walkway","https://codeforces.com/problemset/problem/1858/B",1500,,"T3","[""brute force"",""dp"",""greedy""]","Progressive advanced number theory practice at day 6.",false,""
23,"advanced-number-theory",7,"codeforces","1811:E","Living Sequence","https://codeforces.com/problemset/problem/1811/E",1500,,"T3","[""binary search"",""dp"",""math""]","Progressive advanced number theory practice at day 7.",false,""
23,"advanced-number-theory",8,"codeforces","1804:C","Pull Your Luck","https://codeforces.com/problemset/problem/1804/C",1500,,"T3","[""brute force"",""greedy"",""math""]","Progressive advanced number theory practice at day 8.",false,""
23,"advanced-number-theory",9,"atcoder","agc003:agc003_c","C. BBuBBBlesort!","https://atcoder.jp/contests/agc003/tasks/agc003_c",,1541,"T3","[""atcoder""]","Progressive advanced number theory practice at day 9.",false,""
23,"advanced-number-theory",10,"codeforces","1928:C","Physical Education Lesson","https://codeforces.com/problemset/problem/1928/C",1600,,"T3","[""brute force"",""math"",""number theory""]","Progressive advanced number theory practice at day 10.",false,""
23,"advanced-number-theory",11,"codeforces","1920:C","Partitioning the Array","https://codeforces.com/problemset/problem/1920/C",1600,,"T3","[""brute force"",""math"",""number theory""]","Progressive advanced number theory practice at day 11.",false,""
23,"advanced-number-theory",12,"codeforces","1771:C","Hossam and Trainees","https://codeforces.com/problemset/problem/1771/C",1600,,"T3","[""greedy"",""math"",""number theory""]","Progressive advanced number theory practice at day 12.",false,""
23,"advanced-number-theory",13,"codeforces","1766:D","Lucky Chains","https://codeforces.com/problemset/problem/1766/D",1600,,"T3","[""math"",""number theory""]","Progressive advanced number theory practice at day 13.",false,""
23,"advanced-number-theory",14,"atcoder","agc022:agc022_b","B. GCD Sequence","https://atcoder.jp/contests/agc022/tasks/agc022_b",,1645,"T3","[""atcoder""]","Progressive advanced number theory practice at day 14.",false,""
23,"advanced-number-theory",15,"codeforces","2039:D","Shohag Loves GCD","https://codeforces.com/problemset/problem/2039/D",1700,,"T3","[""constructive algorithms"",""greedy"",""math""]","Progressive advanced number theory practice at day 15.",false,""
23,"advanced-number-theory",16,"codeforces","1986:E","Beautiful Array","https://codeforces.com/problemset/problem/1986/E",1700,,"T3","[""greedy"",""math"",""number theory""]","Progressive advanced number theory practice at day 16.",false,""
23,"advanced-number-theory",17,"codeforces","2039:C2","Shohag Loves XOR (Hard Version)","https://codeforces.com/problemset/problem/2039/C2",1800,,"T4","[""bitmasks"",""brute force"",""math""]","Progressive advanced number theory practice at day 17.",false,""
23,"advanced-number-theory",18,"atcoder","agc064:agc064_b","B. Red and Blue Spanning Tree","https://atcoder.jp/contests/agc064/tasks/agc064_b",,1787,"T4","[""atcoder""]","Progressive advanced number theory practice at day 18.",false,""
23,"advanced-number-theory",19,"codeforces","2033:F","Kosuke's Sloth","https://codeforces.com/problemset/problem/2033/F",1800,,"T4","[""brute force"",""math"",""number theory""]","Progressive advanced number theory practice at day 19.",false,""
23,"advanced-number-theory",20,"codeforces","2008:G","Sakurako's Task","https://codeforces.com/problemset/problem/2008/G",1800,,"T4","[""binary search"",""greedy"",""math""]","Progressive advanced number theory practice at day 20.",false,""
23,"advanced-number-theory",21,"codeforces","2044:F","Easy Demon Problem","https://codeforces.com/problemset/problem/2044/F",1900,,"T4","[""binary search"",""brute force"",""data structures""]","Progressive advanced number theory practice at day 21.",false,""
23,"advanced-number-theory",22,"atcoder","arc058:arc058_b","D. Iroha and a Grid","https://atcoder.jp/contests/arc058/tasks/arc058_b",,1905,"T4","[""atcoder""]","Progressive advanced number theory practice at day 22.",false,""
23,"advanced-number-theory",23,"codeforces","1994:D","Funny Game","https://codeforces.com/problemset/problem/1994/D",1900,,"T4","[""constructive algorithms"",""dsu"",""graphs""]","Progressive advanced number theory practice at day 23.",false,""
23,"advanced-number-theory",24,"codeforces","1991:D","Prime XOR Coloring","https://codeforces.com/problemset/problem/1991/D",1900,,"T4","[""bitmasks"",""constructive algorithms"",""graphs""]","Progressive advanced number theory practice at day 24.",false,""
23,"advanced-number-theory",25,"codeforces","2154:C2","No Cost Too Great (Hard Version)","https://codeforces.com/problemset/problem/2154/C2",2000,,"T4","[""greedy"",""math"",""number theory""]","Progressive advanced number theory practice at day 25.",false,""
23,"advanced-number-theory",26,"atcoder","arc170:arc170_c","C. Prefix Mex Sequence","https://atcoder.jp/contests/arc170/tasks/arc170_c",,2028,"T4","[""atcoder""]","Progressive advanced number theory practice at day 26.",false,""
23,"advanced-number-theory",27,"codeforces","1559:E","Mocha and Stars","https://codeforces.com/problemset/problem/1559/E",2200,,"T5","[""combinatorics"",""dp"",""fft""]","Progressive advanced number theory practice at day 27.",true,""
23,"advanced-number-theory",28,"codeforces","2169:D2","Removal of a Sequence (Hard Version)","https://codeforces.com/problemset/problem/2169/D2",2100,,"T4","[""binary search"",""divide and conquer"",""greedy""]","Progressive advanced number theory practice at day 28.",false,""
23,"advanced-number-theory",29,"codeforces","2204:F","Sum of Fractions","https://codeforces.com/problemset/problem/2204/F",2200,,"T5","[""binary search"",""brute force"",""combinatorics""]","Progressive advanced number theory practice at day 29.",false,""
23,"advanced-number-theory",30,"atcoder","agc037:agc037_b","B. RGB Balls","https://atcoder.jp/contests/agc037/tasks/agc037_b",,2202,"T5","[""atcoder""]","Progressive advanced number theory practice at day 30.",false,""
23,"advanced-number-theory",31,"codeforces","1608:D","Dominoes","https://codeforces.com/problemset/problem/1608/D",2400,,"T5","[""combinatorics"",""fft"",""graphs""]","Progressive advanced number theory practice at day 31.",true,""
24,"game-theory-essentials",1,"codeforces","1738:C","Even Number Addicts","https://codeforces.com/problemset/problem/1738/C",1500,,"T3","[""dp"",""games"",""greedy""]","Progressive game theory essentials practice at day 1.",false,""
24,"game-theory-essentials",2,"codeforces","1986:D","Mathematical Problem","https://codeforces.com/problemset/problem/1986/D",1400,,"T3","[""brute force"",""dp"",""greedy""]","Progressive game theory essentials practice at day 2.",false,""
24,"game-theory-essentials",3,"codeforces","1965:A","Everything Nim","https://codeforces.com/problemset/problem/1965/A",1400,,"T3","[""games"",""greedy"",""math""]","Progressive game theory essentials practice at day 3.",false,""
24,"game-theory-essentials",4,"codeforces","1931:E","Anna and the Valentine's Day Gift","https://codeforces.com/problemset/problem/1931/E",1400,,"T3","[""games"",""greedy"",""math""]","Progressive game theory essentials practice at day 4.",false,""
24,"game-theory-essentials",5,"atcoder","arc206:arc206_c","C. Tree Sequence","https://atcoder.jp/contests/arc206/tasks/arc206_c",,1461,"T3","[""atcoder""]","Progressive game theory essentials practice at day 5.",false,""
24,"game-theory-essentials",6,"codeforces","2107:C","Maximum Subarray Sum","https://codeforces.com/problemset/problem/2107/C",1500,,"T3","[""binary search"",""constructive algorithms"",""dp""]","Progressive game theory essentials practice at day 6.",false,""
24,"game-theory-essentials",7,"codeforces","2072:E","Do You Love Your Hero and His Two-Hit Multi-Target Attacks?","https://codeforces.com/problemset/problem/2072/E",1500,,"T3","[""binary search"",""brute force"",""constructive algorithms""]","Progressive game theory essentials practice at day 7.",false,""
24,"game-theory-essentials",8,"codeforces","1789:C","Serval and Toxel's Arrays","https://codeforces.com/problemset/problem/1789/C",1500,,"T3","[""combinatorics"",""dp"",""implementation""]","Progressive game theory essentials practice at day 8.",false,""
24,"game-theory-essentials",9,"atcoder","agc029:agc029_b","B. Powers of two","https://atcoder.jp/contests/agc029/tasks/agc029_b",,1566,"T3","[""atcoder""]","Progressive game theory essentials practice at day 9.",false,""
24,"game-theory-essentials",10,"codeforces","2184:D","Unfair Game","https://codeforces.com/problemset/problem/2184/D",1600,,"T3","[""combinatorics"",""dp"",""math""]","Progressive game theory essentials practice at day 10.",false,""
24,"game-theory-essentials",11,"codeforces","2182:D","Christmas Tree Decoration","https://codeforces.com/problemset/problem/2182/D",1600,,"T3","[""combinatorics"",""dp"",""greedy""]","Progressive game theory essentials practice at day 11.",false,""
24,"game-theory-essentials",12,"codeforces","2132:D","From 1 to Infinity","https://codeforces.com/problemset/problem/2132/D",1600,,"T3","[""binary search"",""dp"",""implementation""]","Progressive game theory essentials practice at day 12.",false,""
24,"game-theory-essentials",13,"codeforces","2128:D","Sum of LDS","https://codeforces.com/problemset/problem/2128/D",1600,,"T3","[""brute force"",""combinatorics"",""dp""]","Progressive game theory essentials practice at day 13.",false,""
24,"game-theory-essentials",14,"atcoder","agc061:agc061_a","A. Long Shuffle","https://atcoder.jp/contests/agc061/tasks/agc061_a",,1643,"T3","[""atcoder""]","Progressive game theory essentials practice at day 14.",false,""
24,"game-theory-essentials",15,"codeforces","1955:F","Unfair Game","https://codeforces.com/problemset/problem/1955/F",1800,,"T4","[""dp"",""games"",""greedy""]","Progressive game theory essentials practice at day 15.",false,""
24,"game-theory-essentials",16,"codeforces","148:D","Bag of mice","https://codeforces.com/problemset/problem/148/D",1800,,"T4","[""dp"",""games"",""math""]","Progressive game theory essentials practice at day 16.",false,""
24,"game-theory-essentials",17,"codeforces","1383:B","GameGame","https://codeforces.com/problemset/problem/1383/B",1900,,"T4","[""bitmasks"",""constructive algorithms"",""dp""]","Progressive game theory essentials practice at day 17.",false,""
24,"game-theory-essentials",18,"atcoder","arc209:arc209_b","B. Minimize Even Palindrome","https://atcoder.jp/contests/arc209/tasks/arc209_b",,1787,"T4","[""atcoder""]","Progressive game theory essentials practice at day 18.",false,""
24,"game-theory-essentials",19,"codeforces","2144:D","Price Tags","https://codeforces.com/problemset/problem/2144/D",1800,,"T4","[""brute force"",""dp"",""math""]","Progressive game theory essentials practice at day 19.",false,""
24,"game-theory-essentials",20,"codeforces","87:C","Interesting Game","https://codeforces.com/problemset/problem/87/C",2000,,"T4","[""dp"",""games"",""math""]","Progressive game theory essentials practice at day 20.",false,""
24,"game-theory-essentials",21,"codeforces","2180:D","Insolvable Disks","https://codeforces.com/problemset/problem/2180/D",1900,,"T4","[""data structures"",""dp"",""greedy""]","Progressive game theory essentials practice at day 21.",false,""
24,"game-theory-essentials",22,"atcoder","agc010:agc010_b","B. Boxes","https://atcoder.jp/contests/agc010/tasks/agc010_b",,1892,"T4","[""atcoder""]","Progressive game theory essentials practice at day 22.",false,""
24,"game-theory-essentials",23,"codeforces","2173:D","Taiga's Carry Chains","https://codeforces.com/problemset/problem/2173/D",1900,,"T4","[""bitmasks"",""brute force"",""dp""]","Progressive game theory essentials practice at day 23.",false,""
24,"game-theory-essentials",24,"codeforces","1628:D1","Game on Sum (Easy Version)","https://codeforces.com/problemset/problem/1628/D1",2100,,"T4","[""combinatorics"",""dp"",""games""]","Progressive game theory essentials practice at day 24.",false,""
24,"game-theory-essentials",25,"codeforces","2195:F","Parabola Independence","https://codeforces.com/problemset/problem/2195/F",2000,,"T4","[""dp"",""graphs"",""greedy""]","Progressive game theory essentials practice at day 25.",false,""
24,"game-theory-essentials",26,"atcoder","arc187:arc187_b","B. Sum of CC","https://atcoder.jp/contests/arc187/tasks/arc187_b",,2026,"T4","[""atcoder""]","Progressive game theory essentials practice at day 26.",false,""
24,"game-theory-essentials",27,"codeforces","2089:C1","Key of Like (Easy Version)","https://codeforces.com/problemset/problem/2089/C1",2200,,"T5","[""dp"",""games"",""math""]","Progressive game theory essentials practice at day 27.",true,""
24,"game-theory-essentials",28,"codeforces","2205:E","Simons and Dividing the Rhythm","https://codeforces.com/problemset/problem/2205/E",2100,,"T4","[""combinatorics"",""data structures"",""dp""]","Progressive game theory essentials practice at day 28.",false,""
24,"game-theory-essentials",29,"codeforces","2217:F","Interval Game","https://codeforces.com/problemset/problem/2217/F",2300,,"T5","[""bitmasks"",""combinatorics"",""constructive algorithms""]","Progressive game theory essentials practice at day 29.",false,""
24,"game-theory-essentials",30,"atcoder","arc204:arc204_b","B. Sort Permutation","https://atcoder.jp/contests/arc204/tasks/arc204_b",,2210,"T5","[""atcoder""]","Progressive game theory essentials practice at day 30.",false,""
24,"game-theory-essentials",31,"codeforces","2028:E","Alice's Adventures in the Rabbit Hole","https://codeforces.com/problemset/problem/2028/E",2300,,"T5","[""combinatorics"",""dfs and similar"",""dp""]","Progressive game theory essentials practice at day 31.",true,""
25,"mixed-checkpoint-set-a",1,"codeforces","1844:C","Particles","https://codeforces.com/problemset/problem/1844/C",1300,,"T2","[""dp"",""greedy"",""implementation""]","Progressive mixed checkpoint set a practice at day 1.",false,""
25,"mixed-checkpoint-set-a",2,"codeforces","1659:C","Line Empire","https://codeforces.com/problemset/problem/1659/C",1500,,"T3","[""binary search"",""brute force"",""dp""]","Progressive mixed checkpoint set a practice at day 2.",false,""
25,"mixed-checkpoint-set-a",3,"codeforces","1487:C","Minimum Ties","https://codeforces.com/problemset/problem/1487/C",1500,,"T3","[""brute force"",""constructive algorithms"",""dfs and similar""]","Progressive mixed checkpoint set a practice at day 3.",false,""
25,"mixed-checkpoint-set-a",4,"codeforces","1051:C","Vasya and Multisets","https://codeforces.com/problemset/problem/1051/C",1500,,"T3","[""brute force"",""dp"",""greedy""]","Progressive mixed checkpoint set a practice at day 4.",false,""
25,"mixed-checkpoint-set-a",5,"atcoder","arc172:arc172_c","C. Election","https://atcoder.jp/contests/arc172/tasks/arc172_c",,1498,"T3","[""atcoder""]","Progressive mixed checkpoint set a practice at day 5.",false,""
25,"mixed-checkpoint-set-a",6,"codeforces","2008:E","Alternating String","https://codeforces.com/problemset/problem/2008/E",1500,,"T3","[""brute force"",""data structures"",""dp""]","Progressive mixed checkpoint set a practice at day 6.",false,""
25,"mixed-checkpoint-set-a",7,"codeforces","2027:D1","The Endspeaker (Easy Version)","https://codeforces.com/problemset/problem/2027/D1",1700,,"T3","[""binary search"",""dp"",""graphs""]","Progressive mixed checkpoint set a practice at day 7.",false,""
25,"mixed-checkpoint-set-a",8,"codeforces","1901:D","Yet Another Monster Fight","https://codeforces.com/problemset/problem/1901/D",1700,,"T3","[""binary search"",""dp"",""greedy""]","Progressive mixed checkpoint set a practice at day 8.",false,""
25,"mixed-checkpoint-set-a",9,"atcoder","agc006:agc006_b","B. Median Pyramid Easy","https://atcoder.jp/contests/agc006/tasks/agc006_b",,1600,"T3","[""atcoder""]","Progressive mixed checkpoint set a practice at day 9.",false,""
25,"mixed-checkpoint-set-a",10,"codeforces","1626:C","Monsters And Spells","https://codeforces.com/problemset/problem/1626/C",1700,,"T3","[""binary search"",""data structures"",""dp""]","Progressive mixed checkpoint set a practice at day 10.",false,""
25,"mixed-checkpoint-set-a",11,"codeforces","1619:E","MEX and Increments","https://codeforces.com/problemset/problem/1619/E",1700,,"T3","[""constructive algorithms"",""data structures"",""dp""]","Progressive mixed checkpoint set a practice at day 11.",false,""
25,"mixed-checkpoint-set-a",12,"codeforces","1843:F1","Omsk Metro (simple version)","https://codeforces.com/problemset/problem/1843/F1",1800,,"T4","[""data structures"",""dfs and similar"",""dp""]","Progressive mixed checkpoint set a practice at day 12.",false,""
25,"mixed-checkpoint-set-a",13,"codeforces","1793:D","Moscow Gorillas","https://codeforces.com/problemset/problem/1793/D",1800,,"T4","[""binary search"",""dp"",""greedy""]","Progressive mixed checkpoint set a practice at day 13.",false,""
25,"mixed-checkpoint-set-a",14,"atcoder","agc026:agc026_b","B. rng_10s","https://atcoder.jp/contests/agc026/tasks/agc026_b",,1720,"T4","[""atcoder""]","Progressive mixed checkpoint set a practice at day 14.",false,""
25,"mixed-checkpoint-set-a",15,"codeforces","1620:C","BA-String","https://codeforces.com/problemset/problem/1620/C",1800,,"T4","[""brute force"",""dp"",""greedy""]","Progressive mixed checkpoint set a practice at day 15.",false,""
25,"mixed-checkpoint-set-a",16,"codeforces","1401:D","Maximum Distributed Tree","https://codeforces.com/problemset/problem/1401/D",1800,,"T4","[""dfs and similar"",""dp"",""greedy""]","Progressive mixed checkpoint set a practice at day 16.",false,""
25,"mixed-checkpoint-set-a",17,"codeforces","1328:D","Carousel","https://codeforces.com/problemset/problem/1328/D",1800,,"T4","[""constructive algorithms"",""dp"",""graphs""]","Progressive mixed checkpoint set a practice at day 17.",false,""
25,"mixed-checkpoint-set-a",18,"atcoder","arc160:arc160_c","C. Power Up","https://atcoder.jp/contests/arc160/tasks/arc160_c",,1861,"T4","[""atcoder""]","Progressive mixed checkpoint set a practice at day 18.",false,""
25,"mixed-checkpoint-set-a",19,"codeforces","2000:F","Color Rows and Columns","https://codeforces.com/problemset/problem/2000/F",1900,,"T4","[""dp"",""greedy"",""implementation""]","Progressive mixed checkpoint set a practice at day 19.",false,""
25,"mixed-checkpoint-set-a",20,"codeforces","2003:D2","Turtle and a MEX Problem (Hard Version)","https://codeforces.com/problemset/problem/2003/D2",2100,,"T4","[""dfs and similar"",""dp"",""graphs""]","Progressive mixed checkpoint set a practice at day 20.",false,""
25,"mixed-checkpoint-set-a",21,"codeforces","2194:E","The Turtle Strikes Back","https://codeforces.com/problemset/problem/2194/E",2000,,"T4","[""dp"",""graphs"",""greedy""]","Progressive mixed checkpoint set a practice at day 21.",false,""
25,"mixed-checkpoint-set-a",22,"atcoder","arc134:arc134_d","D. Concatenate Subsequences","https://atcoder.jp/contests/arc134/tasks/arc134_d",,1998,"T4","[""atcoder""]","Progressive mixed checkpoint set a practice at day 22.",false,""
25,"mixed-checkpoint-set-a",23,"codeforces","2028:D","Alice's Adventures in Cards","https://codeforces.com/problemset/problem/2028/D",2000,,"T4","[""constructive algorithms"",""data structures"",""dp""]","Progressive mixed checkpoint set a practice at day 23.",false,""
25,"mixed-checkpoint-set-a",24,"codeforces","1266:D","Decreasing Debts","https://codeforces.com/problemset/problem/1266/D",2000,,"T4","[""constructive algorithms"",""data structures"",""graphs""]","Progressive mixed checkpoint set a practice at day 24.",false,""
25,"mixed-checkpoint-set-a",25,"codeforces","2031:E","Penchick and Chloe's Trees","https://codeforces.com/problemset/problem/2031/E",2100,,"T4","[""data structures"",""dfs and similar"",""dp""]","Progressive mixed checkpoint set a practice at day 25.",false,""
25,"mixed-checkpoint-set-a",26,"atcoder","agc021:agc021_b","B. Holes","https://atcoder.jp/contests/agc021/tasks/agc021_b",,2130,"T5","[""atcoder""]","Progressive mixed checkpoint set a practice at day 26.",false,""
25,"mixed-checkpoint-set-a",27,"codeforces","2021:E1","Digital Village (Easy Version)","https://codeforces.com/problemset/problem/2021/E1",2300,,"T5","[""brute force"",""data structures"",""dfs and similar""]","Progressive mixed checkpoint set a practice at day 27.",true,""
25,"mixed-checkpoint-set-a",28,"codeforces","2118:D2","Red Light, Green Light (Hard version)","https://codeforces.com/problemset/problem/2118/D2",2200,,"T5","[""binary search"",""brute force"",""data structures""]","Progressive mixed checkpoint set a practice at day 28.",false,""
25,"mixed-checkpoint-set-a",29,"codeforces","1697:E","Coloring","https://codeforces.com/problemset/problem/1697/E",2400,,"T5","[""brute force"",""combinatorics"",""constructive algorithms""]","Progressive mixed checkpoint set a practice at day 29.",false,""
25,"mixed-checkpoint-set-a",30,"atcoder","agc024:agc024_d","D. Isomorphism Freak","https://atcoder.jp/contests/agc024/tasks/agc024_d",,2307,"T5","[""atcoder""]","Progressive mixed checkpoint set a practice at day 30.",false,""
25,"mixed-checkpoint-set-a",31,"codeforces","2193:H","Remove the Grail Tree","https://codeforces.com/problemset/problem/2193/H",2400,,"T5","[""dfs and similar"",""dp"",""graphs""]","Progressive mixed checkpoint set a practice at day 31.",true,""
26,"mixed-checkpoint-set-b",1,"codeforces","1320:A","Journey Planning","https://codeforces.com/problemset/problem/1320/A",1400,,"T3","[""data structures"",""dp"",""greedy""]","Progressive mixed checkpoint set b practice at day 1.",false,""
26,"mixed-checkpoint-set-b",2,"codeforces","1189:C","Candies!","https://codeforces.com/problemset/problem/1189/C",1400,,"T3","[""data structures"",""dp"",""implementation""]","Progressive mixed checkpoint set b practice at day 2.",false,""
26,"mixed-checkpoint-set-b",3,"codeforces","1391:C","Cyclic Permutations ","https://codeforces.com/problemset/problem/1391/C",1500,,"T3","[""combinatorics"",""dp"",""graphs""]","Progressive mixed checkpoint set b practice at day 3.",false,""
26,"mixed-checkpoint-set-b",4,"codeforces","2043:C","Sums on Segments","https://codeforces.com/problemset/problem/2043/C",1600,,"T3","[""binary search"",""brute force"",""data structures""]","Progressive mixed checkpoint set b practice at day 4.",false,""
26,"mixed-checkpoint-set-b",5,"atcoder","agc051:agc051_a","A. Dodecagon","https://atcoder.jp/contests/agc051/tasks/agc051_a",,1495,"T3","[""atcoder""]","Progressive mixed checkpoint set b practice at day 5.",false,""
26,"mixed-checkpoint-set-b",6,"codeforces","1829:G","Hits Different","https://codeforces.com/problemset/problem/1829/G",1600,,"T3","[""data structures"",""dp"",""implementation""]","Progressive mixed checkpoint set b practice at day 6.",false,""
26,"mixed-checkpoint-set-b",7,"codeforces","1398:C","Good Subarrays","https://codeforces.com/problemset/problem/1398/C",1600,,"T3","[""data structures"",""dp"",""math""]","Progressive mixed checkpoint set b practice at day 7.",false,""
26,"mixed-checkpoint-set-b",8,"codeforces","573:B","Bear and Blocks","https://codeforces.com/problemset/problem/573/B",1600,,"T3","[""binary search"",""data structures"",""dp""]","Progressive mixed checkpoint set b practice at day 8.",false,""
26,"mixed-checkpoint-set-b",9,"atcoder","arc188:arc188_b","B. Symmetric Painting","https://atcoder.jp/contests/arc188/tasks/arc188_b",,1602,"T3","[""atcoder""]","Progressive mixed checkpoint set b practice at day 9.",false,""
26,"mixed-checkpoint-set-b",10,"codeforces","1864:D","Matrix Cascade","https://codeforces.com/problemset/problem/1864/D",1700,,"T3","[""brute force"",""constructive algorithms"",""data structures""]","Progressive mixed checkpoint set b practice at day 10.",false,""
26,"mixed-checkpoint-set-b",11,"codeforces","1695:C","Zero Path","https://codeforces.com/problemset/problem/1695/C",1700,,"T3","[""brute force"",""data structures"",""dp""]","Progressive mixed checkpoint set b practice at day 11.",false,""
26,"mixed-checkpoint-set-b",12,"codeforces","1692:H","Gambling","https://codeforces.com/problemset/problem/1692/H",1700,,"T3","[""data structures"",""dp"",""greedy""]","Progressive mixed checkpoint set b practice at day 12.",false,""
26,"mixed-checkpoint-set-b",13,"codeforces","1608:C","Game Master","https://codeforces.com/problemset/problem/1608/C",1700,,"T3","[""data structures"",""dfs and similar"",""dp""]","Progressive mixed checkpoint set b practice at day 13.",false,""
26,"mixed-checkpoint-set-b",14,"atcoder","arc139:arc139_b","B. Make N","https://atcoder.jp/contests/arc139/tasks/arc139_b",,1719,"T4","[""atcoder""]","Progressive mixed checkpoint set b practice at day 14.",false,""
26,"mixed-checkpoint-set-b",15,"codeforces","2176:D","Fibonacci Paths","https://codeforces.com/problemset/problem/2176/D",1800,,"T4","[""data structures"",""dp"",""graphs""]","Progressive mixed checkpoint set b practice at day 15.",false,""
26,"mixed-checkpoint-set-b",16,"codeforces","2025:D","Attribute Checks","https://codeforces.com/problemset/problem/2025/D",1800,,"T4","[""brute force"",""data structures"",""dp""]","Progressive mixed checkpoint set b practice at day 16.",false,""
26,"mixed-checkpoint-set-b",17,"codeforces","2020:D","Connect the Dots","https://codeforces.com/problemset/problem/2020/D",1800,,"T4","[""brute force"",""dp"",""dsu""]","Progressive mixed checkpoint set b practice at day 17.",false,""
26,"mixed-checkpoint-set-b",18,"atcoder","agc014:agc014_c","C. Closed Rooms","https://atcoder.jp/contests/agc014/tasks/agc014_c",,1863,"T4","[""atcoder""]","Progressive mixed checkpoint set b practice at day 18.",false,""
26,"mixed-checkpoint-set-b",19,"codeforces","2128:E1","Submedians (Easy Version)","https://codeforces.com/problemset/problem/2128/E1",1900,,"T4","[""binary search"",""data structures"",""dp""]","Progressive mixed checkpoint set b practice at day 19.",false,""
26,"mixed-checkpoint-set-b",20,"codeforces","2026:D","Sums of Segments","https://codeforces.com/problemset/problem/2026/D",1900,,"T4","[""binary search"",""data structures"",""dp""]","Progressive mixed checkpoint set b practice at day 20.",false,""
26,"mixed-checkpoint-set-b",21,"codeforces","2131:G","Wafu!","https://codeforces.com/problemset/problem/2131/G",2000,,"T4","[""bitmasks"",""brute force"",""data structures""]","Progressive mixed checkpoint set b practice at day 21.",false,""
26,"mixed-checkpoint-set-b",22,"atcoder","agc060:agc060_b","B. Unique XOR Path","https://atcoder.jp/contests/agc060/tasks/agc060_b",,1996,"T4","[""atcoder""]","Progressive mixed checkpoint set b practice at day 22.",false,""
26,"mixed-checkpoint-set-b",23,"codeforces","2075:D","Equalization","https://codeforces.com/problemset/problem/2075/D",2000,,"T4","[""bitmasks"",""brute force"",""dp""]","Progressive mixed checkpoint set b practice at day 23.",false,""
26,"mixed-checkpoint-set-b",24,"codeforces","2037:G","Natlan Exploring","https://codeforces.com/problemset/problem/2037/G",2000,,"T4","[""bitmasks"",""combinatorics"",""data structures""]","Progressive mixed checkpoint set b practice at day 24.",false,""
26,"mixed-checkpoint-set-b",25,"codeforces","2044:H","Hard Demon Problem","https://codeforces.com/problemset/problem/2044/H",2100,,"T4","[""constructive algorithms"",""data structures"",""dp""]","Progressive mixed checkpoint set b practice at day 25.",false,""
26,"mixed-checkpoint-set-b",26,"atcoder","agc046:agc046_c","C. Shift","https://atcoder.jp/contests/agc046/tasks/agc046_c",,2130,"T5","[""atcoder""]","Progressive mixed checkpoint set b practice at day 26.",false,""
26,"mixed-checkpoint-set-b",27,"codeforces","2091:G","Gleb and Boating","https://codeforces.com/problemset/problem/2091/G",2300,,"T5","[""brute force"",""constructive algorithms"",""data structures""]","Progressive mixed checkpoint set b practice at day 27.",true,""
26,"mixed-checkpoint-set-b",28,"codeforces","1200:F","Graph Traveler","https://codeforces.com/problemset/problem/1200/F",2300,,"T5","[""brute force"",""data structures"",""dfs and similar""]","Progressive mixed checkpoint set b practice at day 28.",false,""
26,"mixed-checkpoint-set-b",29,"codeforces","2063:F1","Counting Is Not Fun (Easy Version)","https://codeforces.com/problemset/problem/2063/F1",2400,,"T5","[""combinatorics"",""data structures"",""dfs and similar""]","Progressive mixed checkpoint set b practice at day 29.",false,""
26,"mixed-checkpoint-set-b",30,"atcoder","arc068:arc068_c","E. Snuke Line","https://atcoder.jp/contests/arc068/tasks/arc068_c",,2307,"T5","[""atcoder""]","Progressive mixed checkpoint set b practice at day 30.",false,""
26,"mixed-checkpoint-set-b",31,"codeforces","2021:E2","Digital Village (Hard Version)","https://codeforces.com/problemset/problem/2021/E2",2500,,"T6","[""data structures"",""dp"",""dsu""]","Progressive mixed checkpoint set b practice at day 31.",true,""
27,"mixed-checkpoint-set-c",1,"codeforces","1536:C","Diluc and Kaeya","https://codeforces.com/problemset/problem/1536/C",1500,,"T3","[""data structures"",""dp"",""hashing""]","Progressive mixed checkpoint set c practice at day 1.",false,""
27,"mixed-checkpoint-set-c",2,"codeforces","1919:C","Grouping Increases","https://codeforces.com/problemset/problem/1919/C",1400,,"T3","[""data structures"",""dp"",""greedy""]","Progressive mixed checkpoint set c practice at day 2.",false,""
27,"mixed-checkpoint-set-c",3,"codeforces","1860:C","Game on Permutation","https://codeforces.com/problemset/problem/1860/C",1400,,"T3","[""data structures"",""dp"",""games""]","Progressive mixed checkpoint set c practice at day 3.",false,""
27,"mixed-checkpoint-set-c",4,"codeforces","1851:E","Nastya and Potions","https://codeforces.com/problemset/problem/1851/E",1500,,"T3","[""dfs and similar"",""dp"",""graphs""]","Progressive mixed checkpoint set c practice at day 4.",false,""
